date,total_cases,date_parsed,day,month,year
2/25/2019,4139,2019-02-25,25,2,2019
2/26/2019,3414,2019-02-26,26,2,2019
2/27/2019,3536,2019-02-27,27,2,2019
2/28/2019,2915,2019-02-28,28,2,2019
3/1/2019,2822,2019-03-01,1,3,2019
3/2/2019,1598,2019-03-02,2,3,2019
3/3/2019,1569,2019-03-03,3,3,2019
3/4/2019,2087,2019-03-04,4,3,2019
3/5/2019,1884,2019-03-05,5,3,2019
3/6/2019,3538,2019-03-06,6,3,2019
3/7/2019,3974,2019-03-07,7,3,2019
3/8/2019,3549,2019-03-08,8,3,2019
3/9/2019,1829,2019-03-09,9,3,2019
3/10/2019,1584,2019-03-10,10,3,2019
3/11/2019,4027,2019-03-11,11,3,2019
3/12/2019,3874,2019-03-12,12,3,2019
3/13/2019,4061,2019-03-13,13,3,2019
3/14/2019,3773,2019-03-14,14,3,2019
3/15/2019,3637,2019-03-15,15,3,2019
3/16/2019,1914,2019-03-16,16,3,2019
3/17/2019,1877,2019-03-17,17,3,2019
3/18/2019,5124,2019-03-18,18,3,2019
3/19/2019,4400,2019-03-19,19,3,2019
3/20/2019,4532,2019-03-20,20,3,2019
3/21/2019,4156,2019-03-21,21,3,2019
3/22/2019,3814,2019-03-22,22,3,2019
3/23/2019,2159,2019-03-23,23,3,2019
3/24/2019,2417,2019-03-24,24,3,2019
3/25/2019,5652,2019-03-25,25,3,2019
3/26/2019,5556,2019-03-26,26,3,2019
3/27/2019,5760,2019-03-27,27,3,2019
3/28/2019,5100,2019-03-28,28,3,2019
3/29/2019,4670,2019-03-29,29,3,2019
3/30/2019,2407,2019-03-30,30,3,2019
3/31/2019,2579,2019-03-31,31,3,2019
4/1/2019,6294,2019-04-01,1,4,2019
4/2/2019,5952,2019-04-02,2,4,2019
4/3/2019,6046,2019-04-03,3,4,2019
4/4/2019,6112,2019-04-04,4,4,2019
4/5/2019,5402,2019-04-05,5,4,2019
4/6/2019,2772,2019-04-06,6,4,2019
4/7/2019,2654,2019-04-07,7,4,2019
4/8/2019,6501,2019-04-08,8,4,2019
4/9/2019,6028,2019-04-09,9,4,2019
4/10/2019,6099,2019-04-10,10,4,2019
4/11/2019,6079,2019-04-11,11,4,2019
4/12/2019,6133,2019-04-12,12,4,2019
4/13/2019,3398,2019-04-13,13,4,2019
4/14/2019,2675,2019-04-14,14,4,2019
4/15/2019,7772,2019-04-15,15,4,2019
4/16/2019,7239,2019-04-16,16,4,2019
4/17/2019,6794,2019-04-17,17,4,2019
4/18/2019,5627,2019-04-18,18,4,2019
4/19/2019,2997,2019-04-19,19,4,2019
4/20/2019,3323,2019-04-20,20,4,2019
4/21/2019,2902,2019-04-21,21,4,2019
4/22/2019,8960,2019-04-22,22,4,2019
4/23/2019,8089,2019-04-23,23,4,2019
4/24/2019,7712,2019-04-24,24,4,2019
4/25/2019,7482,2019-04-25,25,4,2019
4/26/2019,7121,2019-04-26,26,4,2019
4/27/2019,3916,2019-04-27,27,4,2019
4/28/2019,3156,2019-04-28,28,4,2019
4/29/2019,8584,2019-04-29,29,4,2019
4/30/2019,7368,2019-04-30,30,4,2019
5/1/2019,3851,2019-05-01,1,5,2019
5/2/2019,7759,2019-05-02,2,5,2019
5/3/2019,7414,2019-05-03,3,5,2019
5/4/2019,3834,2019-05-04,4,5,2019
5/5/2019,3324,2019-05-05,5,5,2019
5/6/2019,9142,2019-05-06,6,5,2019
5/7/2019,7806,2019-05-07,7,5,2019
5/8/2019,7336,2019-05-08,8,5,2019
5/9/2019,6941,2019-05-09,9,5,2019
5/10/2019,6903,2019-05-10,10,5,2019
5/11/2019,3441,2019-05-11,11,5,2019
5/12/2019,3137,2019-05-12,12,5,2019
5/13/2019,9592,2019-05-13,13,5,2019
5/14/2019,8328,2019-05-14,14,5,2019
5/15/2019,7645,2019-05-15,15,5,2019
5/16/2019,6998,2019-05-16,16,5,2019
5/17/2019,6567,2019-05-17,17,5,2019
5/18/2019,3183,2019-05-18,18,5,2019
5/19/2019,2973,2019-05-19,19,5,2019
5/20/2019,8705,2019-05-20,20,5,2019
5/21/2019,7405,2019-05-21,21,5,2019
5/22/2019,7035,2019-05-22,22,5,2019
5/23/2019,6625,2019-05-23,23,5,2019
5/24/2019,5728,2019-05-24,24,5,2019
5/25/2019,2190,2019-05-25,25,5,2019
5/26/2019,2110,2019-05-26,26,5,2019
5/27/2019,6158,2019-05-27,27,5,2019
5/28/2019,5465,2019-05-28,28,5,2019
5/29/2019,5326,2019-05-29,29,5,2019
5/30/2019,5165,2019-05-30,30,5,2019
5/31/2019,4497,2019-05-31,31,5,2019
6/1/2019,2044,2019-06-01,1,6,2019
6/2/2019,1753,2019-06-02,2,6,2019
6/3/2019,4402,2019-06-03,3,6,2019
6/4/2019,3574,2019-06-04,4,6,2019
6/5/2019,3189,2019-06-05,5,6,2019
6/6/2019,3235,2019-06-06,6,6,2019
6/7/2019,2963,2019-06-07,7,6,2019
6/8/2019,1442,2019-06-08,8,6,2019
6/9/2019,1381,2019-06-09,9,6,2019
6/10/2019,3984,2019-06-10,10,6,2019
6/11/2019,3559,2019-06-11,11,6,2019
6/12/2019,3196,2019-06-12,12,6,2019
6/13/2019,3043,2019-06-13,13,6,2019
6/14/2019,2671,2019-06-14,14,6,2019
6/15/2019,1310,2019-06-15,15,6,2019
6/16/2019,1116,2019-06-16,16,6,2019
6/17/2019,3242,2019-06-17,17,6,2019
6/18/2019,2824,2019-06-18,18,6,2019
6/19/2019,2321,2019-06-19,19,6,2019
6/20/2019,1163,2019-06-20,20,6,2019
6/21/2019,1504,2019-06-21,21,6,2019
6/22/2019,958,2019-06-22,22,6,2019
6/23/2019,861,2019-06-23,23,6,2019
6/24/2019,2882,2019-06-24,24,6,2019
6/25/2019,2476,2019-06-25,25,6,2019
6/26/2019,2393,2019-06-26,26,6,2019
6/27/2019,2185,2019-06-27,27,6,2019
6/28/2019,1983,2019-06-28,28,6,2019
6/29/2019,1003,2019-06-29,29,6,2019
6/30/2019,807,2019-06-30,30,6,2019
7/1/2019,2275,2019-07-01,1,7,2019
7/2/2019,2129,2019-07-02,2,7,2019
7/3/2019,1754,2019-07-03,3,7,2019
7/4/2019,1391,2019-07-04,4,7,2019
7/5/2019,1090,2019-07-05,5,7,2019
7/6/2019,364,2019-07-06,6,7,2019
7/7/2019,353,2019-07-07,7,7,2019
7/8/2019,691,2019-07-08,8,7,2019
7/9/2019,470,2019-07-09,9,7,2019
7/10/2019,1326,2019-07-10,10,7,2019
7/11/2019,1065,2019-07-11,11,7,2019
7/12/2019,955,2019-07-12,12,7,2019
7/13/2019,447,2019-07-13,13,7,2019
7/14/2019,351,2019-07-14,14,7,2019
7/15/2019,1157,2019-07-15,15,7,2019
7/16/2019,967,2019-07-16,16,7,2019
7/17/2019,778,2019-07-17,17,7,2019
7/18/2019,641,2019-07-18,18,7,2019
7/19/2019,612,2019-07-19,19,7,2019
7/20/2019,304,2019-07-20,20,7,2019
7/21/2019,276,2019-07-21,21,7,2019
7/22/2019,879,2019-07-22,22,7,2019
7/23/2019,801,2019-07-23,23,7,2019
7/24/2019,719,2019-07-24,24,7,2019
7/25/2019,684,2019-07-25,25,7,2019
7/26/2019,618,2019-07-26,26,7,2019
7/27/2019,316,2019-07-27,27,7,2019
7/28/2019,257,2019-07-28,28,7,2019
7/29/2019,661,2019-07-29,29,7,2019
7/30/2019,654,2019-07-30,30,7,2019
7/31/2019,607,2019-07-31,31,7,2019
8/1/2019,569,2019-08-01,1,8,2019
8/2/2019,581,2019-08-02,2,8,2019
8/3/2019,204,2019-08-03,3,8,2019
8/4/2019,117,2019-08-04,4,8,2019
8/5/2019,562,2019-08-05,5,8,2019
8/6/2019,518,2019-08-06,6,8,2019
8/7/2019,557,2019-08-07,7,8,2019
8/8/2019,549,2019-08-08,8,8,2019
8/9/2019,451,2019-08-09,9,8,2019
8/10/2019,266,2019-08-10,10,8,2019
8/11/2019,184,2019-08-11,11,8,2019
8/12/2019,599,2019-08-12,12,8,2019
8/13/2019,517,2019-08-13,13,8,2019
8/14/2019,397,2019-08-14,14,8,2019
8/15/2019,357,2019-08-15,15,8,2019
8/16/2019,349,2019-08-16,16,8,2019
8/17/2019,235,2019-08-17,17,8,2019
8/18/2019,193,2019-08-18,18,8,2019
8/19/2019,487,2019-08-19,19,8,2019
8/20/2019,441,2019-08-20,20,8,2019
8/21/2019,414,2019-08-21,21,8,2019
8/22/2019,380,2019-08-22,22,8,2019
8/23/2019,372,2019-08-23,23,8,2019
8/24/2019,146,2019-08-24,24,8,2019
8/25/2019,150,2019-08-25,25,8,2019
8/26/2019,454,2019-08-26,26,8,2019
8/27/2019,416,2019-08-27,27,8,2019
8/28/2019,410,2019-08-28,28,8,2019
8/29/2019,340,2019-08-29,29,8,2019
8/30/2019,347,2019-08-30,30,8,2019
8/31/2019,155,2019-08-31,31,8,2019
9/1/2019,148,2019-09-01,1,9,2019
9/2/2019,418,2019-09-02,2,9,2019
9/3/2019,345,2019-09-03,3,9,2019
9/4/2019,367,2019-09-04,4,9,2019
9/5/2019,314,2019-09-05,5,9,2019
9/6/2019,264,2019-09-06,6,9,2019
9/7/2019,138,2019-09-07,7,9,2019
9/8/2019,149,2019-09-08,8,9,2019
9/9/2019,452,2019-09-09,9,9,2019
9/10/2019,400,2019-09-10,10,9,2019
9/11/2019,406,2019-09-11,11,9,2019
9/12/2019,423,2019-09-12,12,9,2019
9/13/2019,350,2019-09-13,13,9,2019
9/14/2019,205,2019-09-14,14,9,2019
9/15/2019,239,2019-09-15,15,9,2019
9/16/2019,562,2019-09-16,16,9,2019
9/17/2019,461,2019-09-17,17,9,2019
9/18/2019,486,2019-09-18,18,9,2019
9/19/2019,466,2019-09-19,19,9,2019
9/20/2019,480,2019-09-20,20,9,2019
9/21/2019,205,2019-09-21,21,9,2019
9/22/2019,154,2019-09-22,22,9,2019
9/23/2019,481,2019-09-23,23,9,2019
9/24/2019,492,2019-09-24,24,9,2019
9/25/2019,370,2019-09-25,25,9,2019
9/26/2019,381,2019-09-26,26,9,2019
9/27/2019,393,2019-09-27,27,9,2019
9/28/2019,154,2019-09-28,28,9,2019
9/29/2019,149,2019-09-29,29,9,2019
9/30/2019,457,2019-09-30,30,9,2019
10/1/2019,436,2019-10-01,1,10,2019
10/2/2019,463,2019-10-02,2,10,2019
10/3/2019,465,2019-10-03,3,10,2019
10/4/2019,402,2019-10-04,4,10,2019
10/5/2019,216,2019-10-05,5,10,2019
10/6/2019,178,2019-10-06,6,10,2019
10/7/2019,438,2019-10-07,7,10,2019
10/8/2019,433,2019-10-08,8,10,2019
10/9/2019,465,2019-10-09,9,10,2019
10/10/2019,408,2019-10-10,10,10,2019
10/11/2019,369,2019-10-11,11,10,2019
10/12/2019,167,2019-10-12,12,10,2019
10/13/2019,234,2019-10-13,13,10,2019
10/14/2019,478,2019-10-14,14,10,2019
10/15/2019,472,2019-10-15,15,10,2019
10/16/2019,482,2019-10-16,16,10,2019
10/17/2019,432,2019-10-17,17,10,2019
10/18/2019,467,2019-10-18,18,10,2019
10/19/2019,217,2019-10-19,19,10,2019
10/20/2019,207,2019-10-20,20,10,2019
10/21/2019,471,2019-10-21,21,10,2019
10/22/2019,441,2019-10-22,22,10,2019
10/23/2019,403,2019-10-23,23,10,2019
10/24/2019,362,2019-10-24,24,10,2019
10/25/2019,365,2019-10-25,25,10,2019
10/26/2019,206,2019-10-26,26,10,2019
10/27/2019,168,2019-10-27,27,10,2019
10/28/2019,329,2019-10-28,28,10,2019
10/29/2019,534,2019-10-29,29,10,2019
10/30/2019,426,2019-10-30,30,10,2019
10/31/2019,522,2019-10-31,31,10,2019
11/1/2019,394,2019-11-01,1,11,2019
11/2/2019,201,2019-11-02,2,11,2019
11/3/2019,225,2019-11-03,3,11,2019
11/4/2019,650,2019-11-04,4,11,2019
11/5/2019,516,2019-11-05,5,11,2019
11/6/2019,477,2019-11-06,6,11,2019
11/7/2019,436,2019-11-07,7,11,2019
11/8/2019,428,2019-11-08,8,11,2019
11/9/2019,221,2019-11-09,9,11,2019
11/10/2019,191,2019-11-10,10,11,2019
11/11/2019,575,2019-11-11,11,11,2019
11/12/2019,538,2019-11-12,12,11,2019
11/13/2019,484,2019-11-13,13,11,2019
11/14/2019,402,2019-11-14,14,11,2019
11/15/2019,176,2019-11-15,15,11,2019
11/16/2019,251,2019-11-16,16,11,2019
11/17/2019,203,2019-11-17,17,11,2019
11/18/2019,582,2019-11-18,18,11,2019
11/19/2019,504,2019-11-19,19,11,2019
11/20/2019,413,2019-11-20,20,11,2019
11/21/2019,534,2019-11-21,21,11,2019
11/22/2019,538,2019-11-22,22,11,2019
11/23/2019,263,2019-11-23,23,11,2019
11/24/2019,201,2019-11-24,24,11,2019
11/25/2019,669,2019-11-25,25,11,2019
11/26/2019,539,2019-11-26,26,11,2019
11/27/2019,572,2019-11-27,27,11,2019
11/28/2019,463,2019-11-28,28,11,2019
11/29/2019,453,2019-11-29,29,11,2019
11/30/2019,249,2019-11-30,30,11,2019
12/1/2019,241,2019-12-01,1,12,2019
12/2/2019,619,2019-12-02,2,12,2019
12/3/2019,521,2019-12-03,3,12,2019
12/4/2019,571,2019-12-04,4,12,2019
12/5/2019,505,2019-12-05,5,12,2019
12/6/2019,518,2019-12-06,6,12,2019
12/7/2019,306,2019-12-07,7,12,2019
12/8/2019,290,2019-12-08,8,12,2019
12/9/2019,739,2019-12-09,9,12,2019
12/10/2019,584,2019-12-10,10,12,2019
12/11/2019,550,2019-12-11,11,12,2019
12/12/2019,622,2019-12-12,12,12,2019
12/13/2019,572,2019-12-13,13,12,2019
12/14/2019,330,2019-12-14,14,12,2019
12/15/2019,358,2019-12-15,15,12,2019
12/16/2019,834,2019-12-16,16,12,2019
12/17/2019,651,2019-12-17,17,12,2019
12/18/2019,616,2019-12-18,18,12,2019
12/19/2019,662,2019-12-19,19,12,2019
12/20/2019,646,2019-12-20,20,12,2019
12/21/2019,354,2019-12-21,21,12,2019
12/22/2019,363,2019-12-22,22,12,2019
12/23/2019,635,2019-12-23,23,12,2019
12/24/2019,321,2019-12-24,24,12,2019
12/25/2019,324,2019-12-25,25,12,2019
12/26/2019,702,2019-12-26,26,12,2019
12/27/2019,694,2019-12-27,27,12,2019
12/28/2019,448,2019-12-28,28,12,2019
12/29/2019,446,2019-12-29,29,12,2019
12/30/2019,880,2019-12-30,30,12,2019
12/31/2019,364,2019-12-31,31,12,2019
1/1/2020,436,2020-01-01,1,1,2020
1/2/2020,909,2020-01-02,2,1,2020
1/3/2020,1066,2020-01-03,3,1,2020
1/4/2020,657,2020-01-04,4,1,2020
1/5/2020,605,2020-01-05,5,1,2020
1/6/2020,1457,2020-01-06,6,1,2020
